order_id,order_date,customer_id,product_id,quantity,unit_price,discount_pct,channel,order_status,city,state,gross_sales,discount_amount,net_revenue
O510570,2024-10-26,C101798,P2075,1,126.42,0,Web,Completed,Bengaluru,Karnataka,126.42,0.0,126.42
O510571,2025-07-30,C101027,P2040,1,751.04,10,Web,Completed,Mumbai,Maharashtra,751.04,75.104,675.9359999999999
O510572,2023-08-11,C101175,P2086,1,1070.33,0,Mobile App,Completed,Chennai,Tamil Nadu,1070.33,0.0,1070.33
O510573,2023-12-14,C100085,P2013,1,1854.91,15,Mobile App,Completed,Chennai,Tamil Nadu,1854.91,278.2365,1576.6735
O510574,2024-03-15,C100052,P2021,2,1608.36,10,Web,Completed,Kolkata,West Bengal,3216.72,321.672,2895.048
O510575,2025-09-26,C101958,P2041,1,902.21,0,Web,Completed,Kolkata,West Bengal,902.21,0.0,902.21
O510576,2023-12-28,C101363,P2025,1,1297.85,5,Mobile App,Completed,Hyderabad,Telangana,1297.85,64.8925,1232.9575
O510577,2023-07-06,C100177,P2029,1,858.59,5,Web,Completed,Jaipur,Rajasthan,858.59,42.929500000000004,815.6605000000001
O510578,2024-02-02,C101938,P2000,2,1120.19,5,Mobile App,Completed,Chennai,Tamil Nadu,2240.38,112.019,2128.361
O510579,2024-10-17,C101880,P2085,2,567.51,0,Web,Returned,Bengaluru,Karnataka,1135.02,0.0,1135.02
O510580,2025-05-13,C101937,P2093,2,1446.84,15,Web,Completed,Bengaluru,Karnataka,2893.68,434.05199999999996,2459.6279999999997
O510581,2023-06-26,C101283,P2049,3,759.24,0,Web,Completed,Delhi,Delhi,2277.7200000000003,0.0,2277.7200000000003
O510582,2024-05-04,C101887,P2079,4,281.52,15,Mobile App,Completed,Surat,Gujarat,1126.08,168.91199999999998,957.1679999999999
O510583,2023-07-25,C100788,P2052,1,1977.33,0,Web,Completed,Mumbai,Maharashtra,1977.33,0.0,1977.33
O510584,2025-04-14,C100485,P2026,2,329.54,0,Mobile App,Returned,Bengaluru,Karnataka,659.08,0.0,659.08
O510585,2025-07-23,C101103,P2047,1,301.41,15,Web,Completed,Pune,Maharashtra,301.41,45.2115,256.1985
O510586,2024-09-15,C101298,P2050,1,1161.88,0,Web,Completed,Delhi,Delhi,1161.88,0.0,1161.88
O510587,2023-02-09,C100572,P2008,3,1929.14,0,Web,Completed,Mumbai,Maharashtra,5787.42,0.0,5787.42
O510588,2025-05-05,C101108,P2087,1,233.18,0,Mobile App,Completed,Pune,Maharashtra,233.18,0.0,233.18
O510589,2024-05-25,C101896,P2047,1,301.41,0,Web,Returned,Chennai,Tamil Nadu,301.41,0.0,301.41
O510590,2024-06-11,C100064,P2055,2,364.55,10,Web,Completed,Delhi,Delhi,729.1,72.91000000000001,656.19
O510591,2025-06-22,C100987,P2039,1,1379.55,20,Mobile App,Returned,Mumbai,Maharashtra,1379.55,275.91,1103.6399999999999
O510592,2024-05-02,C100515,P2065,1,769.01,0,Mobile App,Completed,Delhi,Delhi,769.01,0.0,769.01
O510593,2024-07-24,C101054,P2055,1,364.55,0,Mobile App,Completed,Chennai,Tamil Nadu,364.55,0.0,364.55
O510594,2023-11-18,C101966,P2056,1,1323.56,0,Web,Completed,Hyderabad,Telangana,1323.56,0.0,1323.56
O510595,2024-01-23,C101449,P2010,2,1593.86,0,Mobile App,Completed,Bengaluru,Karnataka,3187.72,0.0,3187.72
O510596,2024-08-09,C101936,P2011,1,1081.35,15,Web,Completed,Chennai,Tamil Nadu,1081.35,162.2025,919.1474999999999
O510597,2023-01-18,C101802,P2003,1,1112.52,0,Web,Completed,Hyderabad,Telangana,1112.52,0.0,1112.52
O510598,2024-05-05,C101788,P2038,1,1890.31,0,Web,Completed,Pune,Maharashtra,1890.31,0.0,1890.31
O510599,2025-03-04,C101263,P2057,4,543.92,0,Web,Completed,Mumbai,Maharashtra,2175.68,0.0,2175.68
O510600,2025-09-08,C100548,P2005,1,1309.49,0,Web,Completed,Ahmedabad,Gujarat,1309.49,0.0,1309.49
O510601,2025-02-14,C100517,P2014,1,188.52,0,Phone,Completed,Delhi,Delhi,188.52,0.0,188.52
O510602,2025-04-23,C101769,P2094,1,614.34,0,Mobile App,Completed,Jaipur,Rajasthan,614.34,0.0,614.34
O510603,2024-08-08,C101151,P2077,1,284.38,0,Mobile App,Completed,Jaipur,Rajasthan,284.38,0.0,284.38
O510604,2025-03-10,C100423,P2082,4,175.09,20,Web,Completed,Surat,Gujarat,700.36,140.072,560.288
O510605,2023-06-01,C101800,P2081,1,857.81,0,Web,Completed,Pune,Maharashtra,857.81,0.0,857.81
O510606,2025-04-02,C101428,P2055,2,364.55,0,Mobile App,Cancelled,Pune,Maharashtra,729.1,0.0,729.1
O510607,2023-10-22,C101118,P2004,2,876.13,0,Web,Completed,Mumbai,Maharashtra,1752.26,0.0,1752.26
O510608,2024-06-10,C101773,P2017,1,1673.61,0,Web,Completed,Ahmedabad,Gujarat,1673.61,0.0,1673.61
O510609,2023-10-30,C100321,P2057,2,543.92,10,Mobile App,Completed,Bengaluru,Karnataka,1087.84,108.78399999999999,979.0559999999999
O510610,2025-06-24,C100732,P2013,1,1854.91,0,Phone,Completed,Pune,Maharashtra,1854.91,0.0,1854.91
O510611,2024-09-08,C100391,P2038,1,1890.31,10,Mobile App,Completed,Bengaluru,Karnataka,1890.31,189.031,1701.279
O510612,2025-07-06,C101469,P2027,2,1892.1,0,Mobile App,Completed,Hyderabad,Telangana,3784.2,0.0,3784.2
O510613,2025-08-09,C100702,P2094,1,614.34,0,Web,Completed,Pune,Maharashtra,614.34,0.0,614.34
O510614,2025-07-01,C101330,P2087,2,233.18,10,Mobile App,Completed,Ahmedabad,Gujarat,466.36,46.636,419.724
O510615,2023-07-15,C101054,P2003,2,1112.52,5,Web,Completed,Bengaluru,Karnataka,2225.04,111.25200000000001,2113.788
O510616,2023-03-05,C100964,P2076,1,601.47,0,Phone,Completed,Surat,Gujarat,601.47,0.0,601.47
O510617,2023-11-11,C100350,P2039,1,1379.55,0,Mobile App,Completed,Bengaluru,Karnataka,1379.55,0.0,1379.55
O510618,2023-11-26,C101480,P2056,1,1323.56,0,Mobile App,Completed,Pune,Maharashtra,1323.56,0.0,1323.56
O510619,2025-05-29,C100319,P2035,1,1254.39,15,Web,Completed,Kolkata,West Bengal,1254.39,188.1585,1066.2315
O510620,2024-04-10,C101796,P2001,1,1444.62,0,Web,Completed,Mumbai,Maharashtra,1444.62,0.0,1444.62
O510621,2025-10-20,C101804,P2051,1,905.27,0,Phone,Completed,Chennai,Tamil Nadu,905.27,0.0,905.27
O510622,2025-05-09,C100401,P2044,1,1350.2,0,Web,Completed,Ahmedabad,Gujarat,1350.2,0.0,1350.2
O510623,2023-04-29,C100847,P2019,1,1746.52,0,Web,Completed,Ahmedabad,Gujarat,1746.52,0.0,1746.52
O510624,2025-03-08,C101115,P2096,2,1193.7,5,Mobile App,Completed,Kolkata,West Bengal,2387.4,119.37,2268.03
O510625,2024-02-17,C101170,P2062,1,1329.84,10,Mobile App,Completed,Delhi,Delhi,1329.84,132.984,1196.856
O510626,2025-10-11,C101902,P2002,1,1225.39,0,Mobile App,Completed,Jaipur,Rajasthan,1225.39,0.0,1225.39
O510627,2023-05-11,C100779,P2023,1,1572.03,15,Web,Completed,Mumbai,Maharashtra,1572.03,235.8045,1336.2255
O510628,2025-05-13,C100286,P2074,3,1491.56,5,Mobile App,Completed,Kolkata,West Bengal,4474.68,223.73400000000004,4250.946
O510629,2023-10-13,C100095,P2069,1,237.39,10,Mobile App,Completed,Kolkata,West Bengal,237.39,23.739,213.65099999999998
O510630,2025-10-01,C100125,P2057,1,543.92,0,Mobile App,Completed,Pune,Maharashtra,543.92,0.0,543.92
O510631,2025-03-04,C100082,P2089,1,1862.13,0,Web,Completed,Ahmedabad,Gujarat,1862.13,0.0,1862.13
O510632,2024-04-25,C100775,P2000,1,1120.19,0,Web,Completed,Surat,Gujarat,1120.19,0.0,1120.19
O510633,2024-04-26,C101506,P2028,2,1067.6,0,Web,Completed,Bengaluru,Karnataka,2135.2,0.0,2135.2
O510634,2025-06-17,C100385,P2044,3,1350.2,0,Mobile App,Completed,Delhi,Delhi,4050.6000000000004,0.0,4050.6000000000004
O510635,2025-02-28,C101014,P2033,1,1158.45,0,Web,Cancelled,Hyderabad,Telangana,1158.45,0.0,1158.45
O510636,2025-08-25,C101948,P2006,1,903.3,10,Web,Completed,Surat,Gujarat,903.3,90.33,812.9699999999999
O510637,2024-09-03,C101571,P2023,1,1572.03,0,Mobile App,Completed,Mumbai,Maharashtra,1572.03,0.0,1572.03
O510638,2025-09-27,C100665,P2064,1,433.34,0,Web,Completed,Surat,Gujarat,433.34,0.0,433.34
O510639,2024-01-12,C101071,P2006,1,903.3,15,Web,Completed,Delhi,Delhi,903.3,135.49499999999998,767.805
O510640,2025-08-14,C101217,P2008,1,1929.14,0,Mobile App,Completed,Hyderabad,Telangana,1929.14,0.0,1929.14
O510641,2023-07-24,C100041,P2007,1,1788.96,0,Web,Completed,Pune,Maharashtra,1788.96,0.0,1788.96
O510642,2025-06-18,C101342,P2042,1,1410.38,0,Mobile App,Completed,Kolkata,West Bengal,1410.38,0.0,1410.38
O510643,2023-11-07,C101910,P2087,3,233.18,0,Web,Completed,Hyderabad,Telangana,699.54,0.0,699.54
O510644,2025-06-29,C100804,P2000,4,1120.19,5,Web,Returned,Kolkata,West Bengal,4480.76,224.038,4256.722
O510645,2024-11-12,C100912,P2044,4,1350.2,0,Web,Completed,Bengaluru,Karnataka,5400.8,0.0,5400.8
O510646,2025-06-24,C101533,P2046,3,460.25,10,Web,Completed,Ahmedabad,Gujarat,1380.75,138.07500000000002,1242.675
O510647,2024-07-14,C101638,P2057,1,543.92,5,Web,Completed,Hyderabad,Telangana,543.92,27.195999999999998,516.7239999999999
O510648,2023-11-10,C100976,P2019,2,1746.52,0,Mobile App,Completed,Hyderabad,Telangana,3493.04,0.0,3493.04
O510649,2025-01-28,C101922,P2095,3,407.22,15,Web,Completed,Jaipur,Rajasthan,1221.66,183.249,1038.411
O510650,2025-03-02,C101327,P2078,1,627.47,0,Mobile App,Completed,Hyderabad,Telangana,627.47,0.0,627.47
O510651,2024-02-02,C101073,P2056,1,1323.56,0,Web,Completed,Bengaluru,Karnataka,1323.56,0.0,1323.56
O510652,2024-07-12,C101953,P2088,2,1173.1,0,Web,Completed,Ahmedabad,Gujarat,2346.2,0.0,2346.2
O510653,2025-07-27,C101389,P2061,2,265.23,0,Mobile App,Completed,Surat,Gujarat,530.46,0.0,530.46
O510654,2025-09-04,C101793,P2029,1,858.59,5,Mobile App,Completed,Mumbai,Maharashtra,858.59,42.929500000000004,815.6605000000001
O510655,2024-06-23,C100107,P2054,1,457.31,5,Mobile App,Completed,Mumbai,Maharashtra,457.31,22.8655,434.4445
O510656,2023-01-13,C101597,P2016,2,89.43,10,Web,Completed,Ahmedabad,Gujarat,178.86,17.886000000000003,160.97400000000002
O510657,2023-09-30,C101418,P2028,1,1067.6,0,Web,Completed,Hyderabad,Telangana,1067.6,0.0,1067.6
O510658,2025-01-06,C100908,P2000,1,1120.19,15,Mobile App,Completed,Bengaluru,Karnataka,1120.19,168.0285,952.1615
O510659,2023-08-14,C100710,P2093,1,1446.84,20,Web,Completed,Hyderabad,Telangana,1446.84,289.368,1157.472
O510660,2023-11-28,C100716,P2040,1,751.04,20,Mobile App,Completed,Ahmedabad,Gujarat,751.04,150.208,600.832
O510661,2024-04-04,C100957,P2071,3,963.87,0,Web,Completed,Kolkata,West Bengal,2891.61,0.0,2891.61
O510662,2025-03-22,C100022,P2003,1,1112.52,0,Mobile App,Completed,Surat,Gujarat,1112.52,0.0,1112.52
O510663,2024-08-04,C101669,P2079,2,281.52,15,Web,Completed,Surat,Gujarat,563.04,84.45599999999999,478.58399999999995
O510664,2023-10-07,C100977,P2051,1,905.27,0,Web,Completed,Delhi,Delhi,905.27,0.0,905.27
O510665,2025-07-28,C101631,P2011,2,1081.35,15,Web,Completed,Kolkata,West Bengal,2162.7,324.405,1838.2949999999998
O510666,2025-10-01,C101339,P2090,2,671.21,0,Mobile App,Completed,Chennai,Tamil Nadu,1342.42,0.0,1342.42
O510667,2023-10-14,C101912,P2024,1,280.64,0,Mobile App,Completed,Chennai,Tamil Nadu,280.64,0.0,280.64
O510668,2024-09-24,C101910,P2008,4,1929.14,0,Phone,Completed,Hyderabad,Telangana,7716.56,0.0,7716.56
O510669,2023-01-28,C101387,P2044,3,1350.2,5,Web,Completed,Hyderabad,Telangana,4050.6000000000004,202.53000000000003,3848.07
O510670,2024-11-25,C100797,P2017,1,1673.61,0,Mobile App,Completed,Jaipur,Rajasthan,1673.61,0.0,1673.61
O510671,2025-07-14,C100699,P2017,2,1673.61,0,Mobile App,Completed,Delhi,Delhi,3347.22,0.0,3347.22
O510672,2025-07-20,C101203,P2039,1,1379.55,10,Web,Completed,Kolkata,West Bengal,1379.55,137.955,1241.595
O510673,2024-03-23,C100517,P2019,3,1746.52,0,Mobile App,Completed,Kolkata,West Bengal,5239.5599999999995,0.0,5239.5599999999995
O510674,2025-01-18,C101622,P2037,2,1253.02,5,Mobile App,Completed,Kolkata,West Bengal,2506.04,125.302,2380.738
O510675,2024-10-15,C100098,P2013,1,1854.91,0,Web,Completed,Kolkata,West Bengal,1854.91,0.0,1854.91
O510676,2024-02-07,C101281,P2050,2,1161.88,0,Web,Completed,Mumbai,Maharashtra,2323.76,0.0,2323.76
O510677,2023-11-21,C101169,P2059,1,526.63,10,Web,Completed,Jaipur,Rajasthan,526.63,52.663000000000004,473.967
O510678,2025-03-05,C101152,P2014,3,188.52,0,Web,Completed,Kolkata,West Bengal,565.5600000000001,0.0,565.5600000000001
O510679,2024-11-25,C101898,P2087,1,233.18,5,Mobile App,Completed,Jaipur,Rajasthan,233.18,11.659,221.52100000000002
O510680,2025-05-24,C100144,P2066,2,1650.94,0,Web,Completed,Mumbai,Maharashtra,3301.88,0.0,3301.88
O510681,2024-11-23,C101565,P2096,1,1193.7,0,Web,Cancelled,Surat,Gujarat,1193.7,0.0,1193.7
O510682,2025-01-11,C100399,P2097,2,89.21,10,Web,Completed,Surat,Gujarat,178.42,17.842,160.57799999999997
O510683,2024-06-04,C100773,P2098,1,1666.43,5,Web,Completed,Surat,Gujarat,1666.43,83.32150000000001,1583.1085
O510684,2023-01-15,C100402,P2053,2,248.99,10,Web,Cancelled,Bengaluru,Karnataka,497.98,49.798,448.182
O510685,2025-03-31,C101980,P2087,1,233.18,10,Web,Completed,Pune,Maharashtra,233.18,23.318,209.862
O510686,2023-09-19,C100427,P2060,1,359.99,0,Web,Completed,Surat,Gujarat,359.99,0.0,359.99
O510687,2024-10-05,C100924,P2073,1,1229.45,0,Web,Completed,Mumbai,Maharashtra,1229.45,0.0,1229.45
O510688,2024-05-08,C100129,P2018,1,1567.41,0,Web,Completed,Surat,Gujarat,1567.41,0.0,1567.41
O510689,2023-04-13,C101094,P2048,1,665.09,0,Web,Completed,Chennai,Tamil Nadu,665.09,0.0,665.09
O510690,2025-05-28,C100448,P2093,1,1446.84,0,Web,Completed,Jaipur,Rajasthan,1446.84,0.0,1446.84
O510691,2025-01-25,C101076,P2046,1,460.25,10,Web,Completed,Ahmedabad,Gujarat,460.25,46.025000000000006,414.225
O510692,2024-07-31,C101811,P2035,3,1254.39,0,Web,Completed,Pune,Maharashtra,3763.17,0.0,3763.17
O510693,2025-10-25,C100699,P2035,2,1254.39,0,Mobile App,Completed,Mumbai,Maharashtra,2508.78,0.0,2508.78
O510694,2024-11-26,C100864,P2068,1,1683.99,0,Web,Returned,Kolkata,West Bengal,1683.99,0.0,1683.99
O510695,2024-10-01,C100398,P2012,1,1157.69,0,Web,Completed,Surat,Gujarat,1157.69,0.0,1157.69
O510696,2023-11-29,C101945,P2084,2,1154.87,10,Mobile App,Completed,Jaipur,Rajasthan,2309.74,230.974,2078.7659999999996
O510697,2023-11-14,C100810,P2021,1,1608.36,20,Web,Completed,Bengaluru,Karnataka,1608.36,321.672,1286.6879999999999
O510698,2024-07-30,C101507,P2004,1,876.13,10,Web,Completed,Pune,Maharashtra,876.13,87.613,788.517
O510699,2024-02-25,C100292,P2007,1,1788.96,5,Web,Completed,Chennai,Tamil Nadu,1788.96,89.44800000000001,1699.512
O510700,2025-09-01,C101165,P2015,1,219.9,0,Mobile App,Cancelled,Hyderabad,Telangana,219.9,0.0,219.9
O510701,2024-05-12,C100685,P2030,1,565.88,15,Mobile App,Completed,Delhi,Delhi,565.88,84.88199999999999,480.998
O510702,2025-06-14,C100009,P2083,3,1400.32,5,Phone,Completed,Kolkata,West Bengal,4200.96,210.048,3990.9120000000003
O510703,2025-05-29,C101533,P2016,2,89.43,0,Mobile App,Completed,Hyderabad,Telangana,178.86,0.0,178.86
O510704,2025-04-08,C101587,P2059,1,526.63,0,Web,Completed,Chennai,Tamil Nadu,526.63,0.0,526.63
O510705,2024-01-18,C101989,P2037,1,1253.02,0,Mobile App,Completed,Bengaluru,Karnataka,1253.02,0.0,1253.02
O510706,2025-04-17,C101516,P2005,2,1309.49,0,Mobile App,Completed,Bengaluru,Karnataka,2618.98,0.0,2618.98
O510707,2025-04-24,C100820,P2074,1,1491.56,0,Web,Completed,Surat,Gujarat,1491.56,0.0,1491.56
O510708,2025-06-17,C101793,P2049,2,759.24,5,Mobile App,Completed,Bengaluru,Karnataka,1518.48,75.924,1442.556
O510709,2024-04-17,C100405,P2012,2,1157.69,5,Web,Completed,Pune,Maharashtra,2315.38,115.769,2199.611
O510710,2024-02-12,C101215,P2075,3,126.42,0,Web,Completed,Hyderabad,Telangana,379.26,0.0,379.26
O510711,2025-08-28,C101836,P2092,2,307.01,10,Mobile App,Completed,Delhi,Delhi,614.02,61.402,552.6179999999999
O510712,2024-01-14,C100298,P2081,1,857.81,0,Web,Completed,Bengaluru,Karnataka,857.81,0.0,857.81
O510713,2025-09-10,C100722,P2025,1,1297.85,0,Mobile App,Completed,Surat,Gujarat,1297.85,0.0,1297.85
O510714,2024-12-25,C100625,P2082,1,175.09,0,Web,Completed,Jaipur,Rajasthan,175.09,0.0,175.09
O510715,2024-05-30,C101160,P2089,2,1862.13,5,Web,Completed,Surat,Gujarat,3724.26,186.21300000000002,3538.047
O510716,2023-09-24,C101593,P2046,1,460.25,0,Web,Completed,Bengaluru,Karnataka,460.25,0.0,460.25
O510717,2025-03-02,C100047,P2047,1,301.41,0,Mobile App,Completed,Ahmedabad,Gujarat,301.41,0.0,301.41
O510718,2023-12-07,C101923,P2031,1,1559.76,0,Web,Completed,Bengaluru,Karnataka,1559.76,0.0,1559.76
O510719,2023-09-04,C100177,P2076,4,601.47,0,Web,Completed,Surat,Gujarat,2405.88,0.0,2405.88
O510720,2025-04-10,C100834,P2029,1,858.59,0,Web,Completed,Bengaluru,Karnataka,858.59,0.0,858.59
O510721,2024-09-08,C101275,P2068,2,1683.99,5,Web,Completed,Chennai,Tamil Nadu,3367.98,168.399,3199.581
O510722,2024-03-01,C100825,P2011,1,1081.35,0,Web,Completed,Ahmedabad,Gujarat,1081.35,0.0,1081.35
O510723,2023-12-17,C100199,P2082,1,175.09,0,Mobile App,Completed,Kolkata,West Bengal,175.09,0.0,175.09
O510724,2024-05-19,C100347,P2044,2,1350.2,0,Web,Completed,Hyderabad,Telangana,2700.4,0.0,2700.4
O510725,2025-10-16,C100174,P2039,1,1379.55,10,Web,Completed,Pune,Maharashtra,1379.55,137.955,1241.595
O510726,2025-10-05,C101993,P2059,1,526.63,0,Mobile App,Completed,Kolkata,West Bengal,526.63,0.0,526.63
O510727,2024-04-16,C100961,P2029,1,858.59,10,Mobile App,Completed,Mumbai,Maharashtra,858.59,85.85900000000001,772.731
O510728,2024-01-13,C100693,P2019,2,1746.52,0,Web,Cancelled,Delhi,Delhi,3493.04,0.0,3493.04
O510729,2024-08-28,C101356,P2013,3,1854.91,0,Web,Completed,Jaipur,Rajasthan,5564.7300000000005,0.0,5564.7300000000005
O510730,2024-05-27,C100001,P2029,1,858.59,5,Web,Completed,Bengaluru,Karnataka,858.59,42.929500000000004,815.6605000000001
O510731,2025-10-06,C101037,P2043,1,167.44,0,Mobile App,Completed,Delhi,Delhi,167.44,0.0,167.44
O510732,2025-01-02,C100272,P2026,1,329.54,0,Web,Completed,Mumbai,Maharashtra,329.54,0.0,329.54
O510733,2025-07-15,C100554,P2036,1,1243.59,0,Web,Completed,Jaipur,Rajasthan,1243.59,0.0,1243.59
O510734,2024-10-16,C100969,P2051,1,905.27,0,Web,Completed,Mumbai,Maharashtra,905.27,0.0,905.27
O510735,2025-08-01,C101147,P2026,1,329.54,0,Web,Completed,Delhi,Delhi,329.54,0.0,329.54
O510736,2025-02-14,C100876,P2063,1,319.46,0,Web,Completed,Surat,Gujarat,319.46,0.0,319.46
O510737,2024-06-05,C100453,P2025,2,1297.85,0,Web,Completed,Chennai,Tamil Nadu,2595.7,0.0,2595.7
O510738,2024-06-17,C100866,P2021,1,1608.36,0,Web,Completed,Mumbai,Maharashtra,1608.36,0.0,1608.36
O510739,2023-10-20,C101755,P2035,1,1254.39,15,Web,Completed,Ahmedabad,Gujarat,1254.39,188.1585,1066.2315
O510740,2024-07-06,C101410,P2005,2,1309.49,10,Mobile App,Completed,Pune,Maharashtra,2618.98,261.898,2357.082
O510741,2023-04-11,C100382,P2056,1,1323.56,0,Mobile App,Completed,Pune,Maharashtra,1323.56,0.0,1323.56
O510742,2024-07-05,C100060,P2001,3,1444.62,0,Web,Completed,Surat,Gujarat,4333.86,0.0,4333.86
O510743,2024-09-05,C101400,P2004,1,876.13,0,Mobile App,Completed,Jaipur,Rajasthan,876.13,0.0,876.13
O510744,2023-06-16,C101464,P2024,1,280.64,0,Web,Completed,Delhi,Delhi,280.64,0.0,280.64
O510745,2023-08-31,C100676,P2098,2,1666.43,0,Mobile App,Completed,Chennai,Tamil Nadu,3332.86,0.0,3332.86
O510746,2025-07-06,C101964,P2039,1,1379.55,0,Phone,Completed,Pune,Maharashtra,1379.55,0.0,1379.55
O510747,2024-12-10,C101671,P2034,1,86.64,0,Mobile App,Completed,Hyderabad,Telangana,86.64,0.0,86.64
O510748,2024-12-01,C101852,P2068,1,1683.99,0,Web,Completed,Hyderabad,Telangana,1683.99,0.0,1683.99
O510749,2025-03-24,C100681,P2063,1,319.46,0,Web,Completed,Ahmedabad,Gujarat,319.46,0.0,319.46
O510750,2024-10-14,C100723,P2045,1,1357.74,5,Phone,Completed,Ahmedabad,Gujarat,1357.74,67.887,1289.853
O510751,2023-08-08,C101062,P2072,1,1954.68,0,Web,Completed,Delhi,Delhi,1954.68,0.0,1954.68
O510752,2025-04-20,C100962,P2059,2,526.63,0,Web,Completed,Kolkata,West Bengal,1053.26,0.0,1053.26
O510753,2023-08-21,C101446,P2000,1,1120.19,5,Mobile App,Completed,Jaipur,Rajasthan,1120.19,56.0095,1064.1805
O510754,2024-06-13,C100162,P2046,2,460.25,0,Web,Completed,Ahmedabad,Gujarat,920.5,0.0,920.5
O510755,2024-02-03,C101374,P2096,1,1193.7,0,Mobile App,Completed,Pune,Maharashtra,1193.7,0.0,1193.7
O510756,2024-10-10,C100670,P2050,1,1161.88,0,Mobile App,Completed,Hyderabad,Telangana,1161.88,0.0,1161.88
O510757,2024-10-14,C101707,P2084,1,1154.87,0,Web,Completed,Delhi,Delhi,1154.87,0.0,1154.87
O510758,2024-12-26,C100088,P2046,2,460.25,5,Web,Completed,Mumbai,Maharashtra,920.5,46.025000000000006,874.475
O510759,2024-12-18,C100521,P2016,1,89.43,5,Web,Completed,Kolkata,West Bengal,89.43,4.471500000000001,84.9585
O510760,2024-01-26,C101586,P2034,1,86.64,20,Web,Completed,Hyderabad,Telangana,86.64,17.328,69.312
O510761,2025-02-19,C101944,P2096,2,1193.7,0,Web,Completed,Hyderabad,Telangana,2387.4,0.0,2387.4
O510762,2024-01-11,C100278,P2010,2,1593.86,5,Web,Completed,Surat,Gujarat,3187.72,159.386,3028.334
O510763,2025-03-22,C101609,P2003,2,1112.52,5,Web,Completed,Chennai,Tamil Nadu,2225.04,111.25200000000001,2113.788
O510764,2025-08-30,C101054,P2088,1,1173.1,0,Mobile App,Completed,Kolkata,West Bengal,1173.1,0.0,1173.1
O510765,2024-03-04,C100756,P2067,1,239.35,0,Mobile App,Completed,Mumbai,Maharashtra,239.35,0.0,239.35
O510766,2025-01-02,C100791,P2087,1,233.18,0,Web,Completed,Jaipur,Rajasthan,233.18,0.0,233.18
O510767,2025-05-17,C100129,P2049,2,759.24,5,Mobile App,Completed,Bengaluru,Karnataka,1518.48,75.924,1442.556
O510768,2025-06-15,C100925,P2084,1,1154.87,0,Mobile App,Completed,Surat,Gujarat,1154.87,0.0,1154.87
O510769,2024-12-06,C101603,P2019,1,1746.52,0,Web,Completed,Bengaluru,Karnataka,1746.52,0.0,1746.52
O510770,2025-05-12,C101323,P2030,2,565.88,0,Web,Completed,Bengaluru,Karnataka,1131.76,0.0,1131.76
O510771,2023-11-06,C100244,P2030,1,565.88,0,Mobile App,Completed,Kolkata,West Bengal,565.88,0.0,565.88
O510772,2023-08-20,C100637,P2064,1,433.34,5,Web,Completed,Mumbai,Maharashtra,433.34,21.667,411.673
O510773,2025-05-13,C101156,P2095,1,407.22,0,Mobile App,Completed,Delhi,Delhi,407.22,0.0,407.22
O510774,2024-08-19,C100061,P2060,1,359.99,5,Web,Completed,Chennai,Tamil Nadu,359.99,17.9995,341.9905
O510775,2025-08-29,C101348,P2015,1,219.9,5,Web,Completed,Jaipur,Rajasthan,219.9,10.995000000000001,208.905
O510776,2025-09-11,C100365,P2004,2,876.13,0,Web,Cancelled,Ahmedabad,Gujarat,1752.26,0.0,1752.26
O510777,2024-09-09,C100765,P2006,1,903.3,0,Mobile App,Completed,Delhi,Delhi,903.3,0.0,903.3
O510778,2024-01-03,C101544,P2048,1,665.09,0,Mobile App,Completed,Bengaluru,Karnataka,665.09,0.0,665.09
O510779,2025-08-11,C100428,P2071,1,963.87,5,Phone,Completed,Surat,Gujarat,963.87,48.1935,915.6765
O510780,2025-07-21,C100988,P2081,1,857.81,10,Web,Completed,Surat,Gujarat,857.81,85.781,772.029
O510781,2023-05-09,C100989,P2040,1,751.04,0,Web,Completed,Pune,Maharashtra,751.04,0.0,751.04
O510782,2023-07-05,C101988,P2012,1,1157.69,0,Web,Completed,Pune,Maharashtra,1157.69,0.0,1157.69
O510783,2024-10-27,C100814,P2087,2,233.18,5,Mobile App,Completed,Jaipur,Rajasthan,466.36,23.318,443.04200000000003
O510784,2025-07-23,C101977,P2006,1,903.3,0,Mobile App,Completed,Hyderabad,Telangana,903.3,0.0,903.3
O510785,2024-09-21,C101589,P2041,1,902.21,10,Web,Completed,Hyderabad,Telangana,902.21,90.221,811.989
O510786,2025-01-07,C101105,P2052,1,1977.33,0,Web,Completed,Bengaluru,Karnataka,1977.33,0.0,1977.33
O510787,2023-12-22,C101185,P2036,2,1243.59,10,Mobile App,Completed,Chennai,Tamil Nadu,2487.18,248.718,2238.462
O510788,2023-08-08,C101644,P2001,1,1444.62,15,Web,Completed,Jaipur,Rajasthan,1444.62,216.69299999999998,1227.927
O510789,2025-10-24,C101001,P2088,1,1173.1,0,Phone,Completed,Chennai,Tamil Nadu,1173.1,0.0,1173.1
O510790,2024-05-16,C100663,P2021,3,1608.36,0,Mobile App,Completed,Hyderabad,Telangana,4825.08,0.0,4825.08
O510791,2025-05-15,C100036,P2022,2,949.88,0,Web,Completed,Mumbai,Maharashtra,1899.76,0.0,1899.76
O510792,2023-01-23,C100046,P2004,1,876.13,10,Mobile App,Completed,Pune,Maharashtra,876.13,87.613,788.517
O510793,2024-12-18,C101798,P2017,1,1673.61,0,Mobile App,Completed,Mumbai,Maharashtra,1673.61,0.0,1673.61
